"","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"546","Covered Recipient Teaching Hospital",500001,2217,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",256,"09/10/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188436982,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"547","Covered Recipient Teaching Hospital",500027,2212,"SWEDISH MEDICAL CENTER","500 17th Ave","","Seattle","WA","98122","Boehringer Ingelheim Pharmaceuticals, Inc.",100000000234,"Boehringer Ingelheim Pharmaceuticals, Inc.","CT","United States",500,"02/26/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",196675792,"Covered","PRADAXA","","","","","0005970135","","","","","","","","","","500 17th Ave, Seattle, WA 98122",-122.3101639,47.6072783
"548","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",414.39,"02/19/2014",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",119195934,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"549","Covered Recipient Teaching Hospital",500050,2229,"SOUTHWEST WASHINGTON MEDICAL CENTER","200 NE Mother Joseph Pl Ste 400","","Vancouver","WA","98664","CareFusion Corporation",100000005545,"CareFusion Corporation","CA","United States",1546.14,"02/13/2014",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",221072408,"Covered","","","","","","","","","","","Procedural Solutions","","","","","200 NE Mother Joseph Pl Ste 400, Vancouver, WA 98664",-122.5800895,45.6241511
"550","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",312.84,"07/02/2014",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188438026,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"551","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Allergan Inc.",100000000278,"Allergan Inc.","CA","United States",600,"04/17/2014",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","No","","","No",195635828,"Covered","BOTOX THERAPEUTIC","","","","","","","","","","","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"552","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",3075,"11/19/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188441570,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"553","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",75,"05/14/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188435328,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"554","Covered Recipient Teaching Hospital",500129,2220,"TACOMA GENERAL ALLENORE HOSPITAL","315 SOUTH MLK JR. WAY","","TACOMA","WA","98415","Helena Laboratories Corporation",100000005555,"Helena Laboratories Corporation","TX","United States",203.64,"06/11/2014",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","No","","","No",165831504,"Covered","","","","","","","","","","","SPIFE APPLICATOR KIT 3 & 6 SAMPLES","","","","","315 SOUTH MLK JR. WAY, TACOMA, WA 98415",-122.4529682,47.2593601
"555","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.","MA","United States",8269,"01/07/2014",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","No","","","No",181409796,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"556","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",100,"09/24/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188437070,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"557","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",206.85,"04/30/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188432498,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"558","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","C. R. Bard, Inc. & Subsidiaries",100000005481,"Bard Peripheral Vascular, Inc.","AZ","United States",80,"02/28/2014",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",215131926,"Covered","","","","","","","","","","","Vascular","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"559","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",53.04,"02/19/2014",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",119193858,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"560","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Takeda Pharmaceuticals U.S.A., Inc.",100000000339,"Takeda Pharmaceuticals America, Inc.","IL","United States",4000,"12/15/2014",1,"Cash or cash equivalent","Consulting Fee","","","","","Entity","Virginia Mason Medical Center","No","Yes","","No",194887758,"Covered","ENTYVIO","","","","","64764-300-20","","","","","","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"561","Covered Recipient Teaching Hospital",500088,2227,"VALLEY MEDICAL CENTER","400 S 43rd St","","RENTON","WA","98058","HOLOGIC INC",100000010400,"HOLOGIC INC","MA","United States",12.62,"07/31/2014",1,"In-kind items and services","Food and Beverage","","","","","No Third Party Payment","","","","DEBORAH GOLDMAN","No",181530288,"Covered","","","","","","","","","","","THINPREP","","","","","400 S 43rd St, RENTON, WA 98058",-122.2143069,47.4424335
"562","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",26.15,"08/13/2014",1,"In-kind items and services","Food and Beverage","","","","","No Third Party Payment","","","","","No",119189932,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"563","Covered Recipient Teaching Hospital",500001,2217,"UW MEDICINE/NORTHWEST HOSPITAL","1550 NORTH 115TH STREET","","Seattle","WA","98133","GE Healthcare",100000005511,"GE Healthcare","WI","United States",1500,"06/11/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",160375706,"Covered","","","","","","","","","","","Ultrasound","","","","","1550 NORTH 115TH STREET, Seattle, WA 98133",-122.3372047,47.7146036
"564","Covered Recipient Teaching Hospital",500129,2220,"TACOMA GENERAL ALLENORE HOSPITAL","315 Martin Luther King Jr Way","","Tacoma","WA","98405","CareFusion Corporation",100000005545,"CareFusion Corporation","CA","United States",37.24,"12/16/2014",2,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",221073470,"Covered","","","","","","","","","","","Medical Systems","","","","","315 Martin Luther King Jr Way, Tacoma, WA 98405",-122.4529682,47.2593601
"565","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",168.3,"03/26/2014",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188438002,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"566","Covered Recipient Teaching Hospital",500027,2212,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Mallinckrodt LLC",100000005571,"Cadence Pharmaceuticals, Inc.","CA","United States",500,"02/18/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",210990734,"Covered","OFIRMEV","","","","","4382510201","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"567","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",1000,"12/30/2014",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",119195264,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"568","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",266.4,"11/08/2014",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","No","","","No",119187520,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"569","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Mallinckrodt LLC",100000005429,"Mallinckrodt LLC","MO","United States",600,"11/12/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",210962212,"Covered","Ofirmev","","","","","4382510201","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"570","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","SEATTLE CANCER CARE ALLIANCE","MAILSTOP G 3 200  ATTN  SONIA BILL","SEATTLE","WA","98109","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",1500,"03/11/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","659203-1727800-916387-8437833-916387-8437833-Gilead Sciences","No",160081792,"None","","","","","","","","","","","","","","","","SEATTLE CANCER CARE ALLIANCE, SEATTLE, WA 98109",-122.3456919,47.6288591
"571","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",75.5,"12/23/2014",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","No","","","No",119187468,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"572","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",246.75,"02/19/2014",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",119196312,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"573","Covered Recipient Teaching Hospital",500027,2212,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","LifeCell Corporation",100000010566,"LifeCell Corporation","NJ","United States",1500,"01/07/2014",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","","","","No",188324738,"Covered","","","","","","","","","","","AlloDerm","aTI","Other","Strattice Lap","Strattice","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"574","Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",145.42,"09/24/2014",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",188439043,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"575","Covered Recipient Teaching Hospital",500027,2212,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Amgen Inc.",100000000203,"Amgen Inc.","CA","United States",375,"02/12/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",137987030,"Covered","NEUPOGEN","","","","","5551353010","","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"576","Covered Recipient Teaching Hospital",500050,2229,"SOUTHWEST WASHINGTON MEDICAL CENTER","200 NE Mother Joseph Pl Suite 400","","Vancouver","WA","98664","Covidien LP",100000000083,"Covidien LP","MA","United States",1200,"01/30/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",215413610,"Covered","","","","","","","","","","","Interventional Lung Solutions","","","","","200 NE Mother Joseph Pl Suite 400, Vancouver, WA 98664",-122.5800895,45.6241511
"577","Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",110.62,"07/29/2014",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",119196848,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
