"","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"598","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Pfizer Inc.",100000000286,"Pfizer Inc.","NY","United States",1500,"09/28/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",322683726,"Covered","INLYTA","IBRANCE","","","","0069-0145-01","0069-0187-21","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"599","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",608.75,"02/17/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240410584,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"600","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",1352,"03/04/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312309698,"Covered","","","","","","","","","","","Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"601","Covered Recipient Teaching Hospital",500088,3430,"VALLEY MEDICAL CENTER","400 South 43rd Street","PO Box 50010","Renton","WA","98058","Encision Inc",100000005684,"Encision Inc","CO","United States",354.47,"11/05/2015",3,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","1604682, 1604380, C3725","No",326392878,"Covered","","","","","","","","","","","AEM products","","","","","400 South 43rd Street, Renton, WA 98058",-122.2143069,47.4424335
"602","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","DePuy Synthes Sales Inc.",100000005706,"DePuy Orthopaedics Inc.","IN","United States",8000,"05/07/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","Educational","No",267211324,"Covered","","","","","","","","","","","Trauma","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"603","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",1000,"03/09/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",330556051,"Covered","EMEND","INTRON A","SYLATRON","KEYTRUDA","","0006-3941-32","0085-1254-01","0085-1388-02","0006-3029-01","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"604","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",40,"10/28/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312310520,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"605","Covered Recipient Teaching Hospital",500003,3090,"PHD#1  DBA SKAGIT VALLEY HOSPITAL","1415 E KINCAID STREET","","MOUNT VERNON","WA","98273","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",51.28,"02/26/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","Services provided in conjunction with antibiotic susceptibility testing.","No",330836455,"Covered","ZERBAXA","","","","","67919-903-01","","","","","","","","","","1415 E KINCAID STREET, MOUNT VERNON, WA 98273",-122.3236616,48.4179604
"606","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",2017.2,"01/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300008456,"Covered","","","","","","","","","","","MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"607","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Pfizer Inc.",100000000286,"Pfizer Inc.","NY","United States",1500,"03/23/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",323366462,"Covered","INLYTA","","","","","0069-0145-01","","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"608","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 SENECA STREET","1930","SEATTLE","WA","98111","Ethicon Inc.",100000061307,"Ethicon US, LLC","OH","United States",1915,"12/29/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","No","","","No",269858287,"Covered","","","","","","","","","","","Sedation","","","","","925 SENECA STREET, SEATTLE, WA 98111",-122.327633,47.6100079
"609","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",450,"12/02/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312311428,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"610","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Cook Incorporated",100000010458,"Cook Incorporated","IN","United States",2000,"07/29/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","Cook Medical provides grants to educational institutions or professional societies that support the educational advancement of healthcare professionals in training. Such programs might include structured fellowship programs, conferences or programs for healthcare professionals, or independent investigator initiated research that advances medical or scientific knowledge, public education, or patient care and safety.Cook does not have control over the content of these programs.","No",336565924,"Covered","","","","","","","","","","","OHNS - Accessories","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"611","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","SWEDISH HEALTH SVCS SRC","PO BOX 94085","SEATTLE","WA","98124","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",500,"04/14/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","EXHIBITS;1425179-12877173;1425179-12877173;910433740;","No",306051378,"Non-covered","","","","","","","","","","","","","","","","SWEDISH HEALTH SVCS SRC, SEATTLE, WA 98124",-122.33,47.61
"612","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",500,"02/16/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",331472203,"Covered","ELIQUIS","","","","","0003-0894-31","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"613","Covered Recipient Teaching Hospital",500024,3418,"PROVIDENCE ST. PETER HOSPITAL","413 Lilly Rd NE","","Olympia","WA","98506","Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company","NJ","United States",52.44,"09/25/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Uncollectible Balance write-off","No",331342705,"None","","","","","","","","","","","","","","","","413 Lilly Rd NE, Olympia, WA 98506",-122.8465012,47.0530145
"614","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 SENECA STREET","1930","SEATTLE","WA","98111","Ethicon Inc.",100000061307,"Ethicon US, LLC","OH","United States",7840,"08/12/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","No","","","No",269858274,"Covered","","","","","","","","","","","Sedation","","","","","925 SENECA STREET, SEATTLE, WA 98111",-122.327633,47.6100079
"615","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",60.51,"11/17/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",240414822,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"616","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Janssen Pharmaceuticals, Inc",100000000232,"Janssen Pharmaceuticals, Inc","NJ","United States",229,"01/19/2015",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","No","","","No",275934860,"Covered","Xarelto","","","","","5045-8580-30","","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"617","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Otsuka America Pharmaceutical, Inc.",100000010723,"Otsuka America Pharmaceutical, Inc.","MD","United States",400,"08/31/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",333575876,"Covered","ABILIFY MAINTENA","","","","","59148-018-71","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"618","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 SENECA STREET","1930","SEATTLE","WA","98111","Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.","PA","United States",162.5,"04/23/2015",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","No","","Vendor Credentialing Fees","No",270351812,"Covered","Stelara","Simponi Aria","","","","5789-4060-02","5789-4350-01","","","","","","","","","925 SENECA STREET, SEATTLE, WA 98111",-122.327633,47.6100079
"619","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Lantheus Medical Imaging, Inc.",100000005400,"Lantheus Medical Imaging, Inc.","MA","United States",300,"12/17/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",265090976,"Covered","Ablavar","","","","","11994-012-01","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"620","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","359472 Brooklyn Ave.","","Seattle","WA","98195","Cepheid",100000010934,"Cepheid","CA","United States",560,"06/12/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",259327678,"None","","","","","","","","","","","","","","","","359472 Brooklyn Ave., Seattle, WA 98195",-122.3141549,47.6694456
"621","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98105","Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.","IN","United States",309.45,"02/01/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",301061032,"Covered","","","","","","","","","","","Hips","","","","","2, SEATTLE, WA 98105",-122.3272747,47.6596048
"622","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","SWEDISH HEALTH SVCS SRC","PO BOX 94085","SEATTLE","WA","98124","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",500,"01/15/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","EXHIBITS;1301878-11866811;1301878-11866811;910433740;","No",306051408,"Non-covered","","","","","","","","","","","","","","","","SWEDISH HEALTH SVCS SRC, SEATTLE, WA 98124",-122.33,47.61
"623","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",1500,"05/04/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",331472393,"Covered","ERBITUX","","","","","66733-958-23","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"624","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",1672.06,"08/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300005760,"Covered","","","","","","","","","","","MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"625","Covered Recipient Teaching Hospital",500050,3432,"PEACEHEALTH SOUTHWEST MEDICAL CENTER","200 NE Mother Joseph PI Ste 400","","Vancouver","WA","98664","Aesculap, Inc.",100000000268,"Aesculap, Inc.","PA","United States",38.57,"04/09/2015",1,"Cash or cash equivalent","Gift","","","","","No Third Party Payment","","","","Write-Off of Balance Due","No",330681599,"None","","","","","","","","","","","","","","","","200 NE Mother Joseph PI Ste 400, Vancouver, WA 98664",-122.5800895,45.6241511
"626","Covered Recipient Teaching Hospital",500008,3431,"University Of Washington Med Ctr","1959 NE Pacific St","","Seattle","WA","98195","Ventana Medical Systems, Inc.",100000005735,"Ventana Medical Systems, Inc.","AZ","United States",9534.35,"04/22/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","No","","","No",295717568,"Covered","","","","","","","","","","","RTD Advanced Staining Instrument or Assays","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"627","Covered Recipient Teaching Hospital",50159,3548,"VENTURA COUNTY MEDICAL CENTER","1006 Spring Street","","Seattle","WA","98101","Covidien Sales LLC",100000000098,"Covidien Sales LLC","MA","United States",476.52,"01/01/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","Device loan greater than 90 days","No",286163992,"Covered","","","","","","","","","","","Ventilator","","","","","1006 Spring Street, Seattle, WA 98101",-122.3267478,47.6098557
"628","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Dentsply International",100000000185,"Dentsply International","PA","United States",193.2,"11/19/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","","","","No",328207164,"Covered","","","","","","","","","","","Consumable Dentistry","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"629","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","AbbVie, Inc.",100000000204,"AbbVie, Inc.","IL","United States",850,"05/29/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",317456658,"Covered","Humira","Viekira","Synthroid","Androgel","Lupron","0074-4339-02","0074-3093-28","0074-4552-19","0051-8462-33","0074-3346-03","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
